cruise, day, pressure, theta, density, temp, salinity, oxygen, nitrate, 
288, 10284,  538.0,  6.3471,  26.751,  6.3954, 34.0414,    94.9,  33.113,
288, 10284,  540.0,  6.3156,  26.756,  6.3640, 34.0427,    94.1,  32.798,
288, 10284,  542.0,  6.2680,  26.764,  6.3164, 34.0445,    93.4,  33.090,
288, 10284,  544.0,  6.2321,  26.769,  6.2805, 34.0454,    92.6,  33.798,
288, 10284,  546.0,  6.1980,  26.775,  6.2465, 34.0470,    91.0,  34.244,
288, 10284,  548.0,  6.1777,  26.778,  6.2263, 34.0478,    89.0,  34.287,
288, 10284,  550.0,  6.1485,  26.783,  6.1972, 34.0493,    86.6,  34.195,
288, 10284,  552.0,  6.1175,  26.788,  6.1662, 34.0510,    85.5,  34.320,
288, 10284,  554.0,  6.0902,  26.793,  6.1390, 34.0524,    84.7,  34.659,
288, 10284,  556.0,  6.0656,  26.797,  6.1144, 34.0534,    83.7,  34.546,
288, 10284,  558.0,  6.0491,  26.799,  6.0981, 34.0542,    82.0,  35.051,
288, 10284,  560.0,  6.0184,  26.805,  6.0674, 34.0561,    80.9,  34.944,
288, 10284,  562.0,  5.9951,  26.809,  6.0442, 34.0576,    80.3,  35.272,
288, 10284,  564.0,  5.9779,  26.811,  6.0271, 34.0581,    79.7,  35.080,
288, 10284,  566.0,  5.9544,  26.817,  6.0038, 34.0609,    78.2,  35.398,
288, 10284,  568.0,  5.9237,  26.821,  5.9731, 34.0620,    76.5,  35.647,
288, 10284,  570.0,  5.8962,  26.826,  5.9456, 34.0638,    74.8,  35.651,
288, 10284,  572.0,  5.8719,  26.831,  5.9214, 34.0656,    74.0,  35.472,
288, 10284,  574.0,  5.8442,  26.835,  5.8938, 34.0674,    72.8,  35.756,
288, 10284,  576.0,  5.8214,  26.839,  5.8711, 34.0689,    71.2,  35.960,
288, 10284,  578.0,  5.8035,  26.843,  5.8533, 34.0703,    69.8,  36.257,
288, 10284,  580.0,  5.7794,  26.847,  5.8293, 34.0722,    69.0,  36.664,
288, 10284,  582.0,  5.7576,  26.851,  5.8075, 34.0741,    68.5,  36.709,
288, 10284,  584.0,  5.7374,  26.855,  5.7875, 34.0759,    67.8,  36.156,
288, 10284,  586.0,  5.7191,  26.858,  5.7693, 34.0763,    67.1,  36.253,
288, 10284,  588.0,  5.6983,  26.862,  5.7485, 34.0781,    66.4,  36.993,
288, 10284,  590.0,  5.6730,  26.866,  5.7233, 34.0800,    65.8,  36.566,
288, 10284,  592.0,  5.6465,  26.871,  5.6969, 34.0823,    65.2,  36.776,
288, 10284,  594.0,  5.6283,  26.875,  5.6788, 34.0841,    64.5,  37.427,
288, 10284,  596.0,  5.6098,  26.879,  5.6603, 34.0859,    63.4,  37.040,
288, 10284,  598.0,  5.5897,  26.883,  5.6404, 34.0880,    61.9,  37.068,
288, 10284,  600.0,  5.5705,  26.887,  5.6212, 34.0905,    60.6,  37.973,
288, 10284,  602.0,  5.5497,  26.891,  5.6005, 34.0924,    59.3,  37.454,
288, 10284,  604.0,  5.5228,  26.897,  5.5736, 34.0961,    57.2,  37.547,
288, 10284,  606.0,  5.5035,  26.902,  5.5545, 34.0993,    56.0,  38.166,
288, 10284,  608.0,  5.4839,  26.907,  5.5350, 34.1018,    54.4,  37.728,
288, 10284,  610.0,  5.4682,  26.910,  5.5193, 34.1044,    52.7,  38.249,
288, 10284,  612.0,  5.4515,  26.914,  5.5027, 34.1065,    50.8,  37.994,
288, 10284,  614.0,  5.4329,  26.919,  5.4842, 34.1093,    49.3,  38.007,
288, 10284,  616.0,  5.4188,  26.922,  5.4702, 34.1113,    48.4,  38.051,
288, 10284,  618.0,  5.4030,  26.926,  5.4545, 34.1137,    47.6,  38.275,
288, 10284,  620.0,  5.3860,  26.930,  5.4377, 34.1162,    47.1,  38.816,
288, 10284,  622.0,  5.3658,  26.934,  5.4175, 34.1190,    46.8,  38.265,
288, 10284,  624.0,  5.3484,  26.938,  5.4002, 34.1213,    46.4,  38.675,
288, 10284,  626.0,  5.3321,  26.942,  5.3841, 34.1235,    45.5,  38.961,
288, 10284,  628.0,  5.3122,  26.946,  5.3642, 34.1262,    44.9,  38.547,
288, 10284,  630.0,  5.2963,  26.950,  5.3485, 34.1283,    44.3,  39.362,
288, 10284,  632.0,  5.2796,  26.954,  5.3318, 34.1309,    43.9,  38.842,
288, 10284,  634.0,  5.2592,  26.959,  5.3115, 34.1338,    43.3,  38.593,
288, 10284,  636.0,  5.2420,  26.962,  5.2944, 34.1359,    42.5,  39.058,
288, 10284,  638.0,  5.2237,  26.967,  5.2762, 34.1386,    42.0,  38.726,
288, 10284,  640.0,  5.2057,  26.971,  5.2583, 34.1413,    41.6,  39.019,
288, 10284,  642.0,  5.1893,  26.974,  5.2420, 34.1436,    41.1,  39.360,
288, 10284,  644.0,  5.1743,  26.978,  5.2270, 34.1456,    40.5,  39.489,
288, 10284,  646.0,  5.1521,  26.983,  5.2050, 34.1490,    40.2,  39.182,
288, 10284,  648.0,  5.1317,  26.988,  5.1846, 34.1519,    39.9,  39.090,
288, 10284,  650.0,  5.1188,  26.991,  5.1718, 34.1538,    39.3,  39.604,
288, 10284,  652.0,  5.1053,  26.994,  5.1584, 34.1559,    38.9,  39.741,
288, 10284,  654.0,  5.0884,  26.998,  5.1416, 34.1587,    38.0,  39.243,
288, 10284,  656.0,  5.0696,  27.003,  5.1229, 34.1617,    37.7,  39.659,
288, 10284,  658.0,  5.0534,  27.007,  5.1068, 34.1643,    37.4,  39.762,
288, 10284,  660.0,  5.0371,  27.011,  5.0906, 34.1670,    37.3,  39.559,
288, 10284,  662.0,  5.0218,  27.015,  5.0754, 34.1697,    37.1,  40.170,
288, 10284,  664.0,  5.0047,  27.019,  5.0583, 34.1728,    36.7,  39.956,
288, 10284,  666.0,  4.9941,  27.021,  5.0479, 34.1734,    36.2,  39.799,
288, 10284,  668.0,  4.9829,  27.026,  5.0368, 34.1786,    35.9,  40.027,
288, 10284,  670.0,  4.9696,  27.028,  5.0236, 34.1793,    35.6,  40.500,
288, 10284,  672.0,  4.9577,  27.032,  5.0118, 34.1818,    35.1,  40.730,
288, 10284,  674.0,  4.9445,  27.035,  4.9987, 34.1845,    34.7,  40.447,
288, 10284,  676.0,  4.9331,  27.038,  4.9874, 34.1867,    34.5,  39.896,
288, 10284,  678.0,  4.9186,  27.042,  4.9730, 34.1895,    34.3,  39.828,
288, 10284,  680.0,  4.9105,  27.044,  4.9650, 34.1912,    33.8,  39.915,
288, 10284,  682.0,  4.8946,  27.049,  4.9493, 34.1945,    33.5,  39.954,
288, 10284,  684.0,  4.8826,  27.052,  4.9374, 34.1969,    33.2,  40.014,
288, 10284,  686.0,  4.8717,  27.055,  4.9266, 34.1990,    33.0,  39.988,
288, 10284,  688.0,  4.8577,  27.059,  4.9127, 34.2021,    32.9,  40.430,
288, 10284,  690.0,  4.8480,  27.062,  4.9031, 34.2041,    32.5,  40.244,
288, 10284,  692.0,  4.8341,  27.066,  4.8893, 34.2070,    32.1,  40.251,
288, 10284,  694.0,  4.8249,  27.068,  4.8802, 34.2091,    32.1,  40.345,
288, 10284,  696.0,  4.8158,  27.071,  4.8712, 34.2112,    31.9,  40.629,
288, 10284,  698.0,  4.8038,  27.075,  4.8593, 34.2141,    31.8,  40.974,
288, 10284,  700.0,  4.7920,  27.078,  4.8476, 34.2169,    31.4,  40.943,
288, 10284,  702.0,  4.7765,  27.083,  4.8323, 34.2206,    31.1,  41.169,
288, 10284,  704.0,  4.7630,  27.087,  4.8188, 34.2234,    30.8,  40.797,
288, 10284,  706.0,  4.7528,  27.090,  4.8088, 34.2261,    30.6,  40.445,
288, 10284,  708.0,  4.7406,  27.094,  4.7967, 34.2295,    30.4,  41.114,
288, 10284,  710.0,  4.7331,  27.097,  4.7893, 34.2329,    30.1,  40.975,
288, 10284,  712.0,  4.7213,  27.100,  4.7776, 34.2341,    30.0,  41.212,
288, 10284,  714.0,  4.7114,  27.103,  4.7679, 34.2370,    29.9,  40.843,
288, 10284,  716.0,  4.6997,  27.107,  4.7562, 34.2403,    29.8,  40.648,
288, 10284,  718.0,  4.6892,  27.110,  4.7458, 34.2428,    29.6,  40.782,
288, 10284,  720.0,  4.6777,  27.114,  4.7345, 34.2459,    29.4,  40.948,
288, 10284,  722.0,  4.6648,  27.118,  4.7216, 34.2493,    29.2,  40.909,
288, 10284,  724.0,  4.6554,  27.120,  4.7124, 34.2511,    29.1,  41.455,
288, 10284,  726.0,  4.6431,  27.124,  4.7001, 34.2543,    28.9,  41.327,
288, 10284,  728.0,  4.6337,  27.127,  4.6909, 34.2564,    28.7,  41.434,
288, 10284,  730.0,  4.6244,  27.130,  4.6817, 34.2586,    28.4,  41.137,
288, 10284,  732.0,  4.6170,  27.133,  4.6745, 34.2611,    28.2,  40.999,
288, 10284,  734.0,  4.6093,  27.135,  4.6669, 34.2635,    28.0,  41.404,
288, 10284,  736.0,  4.5978,  27.139,  4.6555, 34.2667,    27.9,  41.428,
288, 10284,  738.0,  4.5899,  27.142,  4.6477, 34.2691,    27.8,  41.055,
288, 10284,  740.0,  4.5805,  27.145,  4.6385, 34.2716,    27.6,  41.516,
288, 10284,  742.0,  4.5705,  27.148,  4.6286, 34.2742,    27.4,  41.045,
288, 10284,  744.0,  4.5607,  27.151,  4.6189, 34.2766,    27.2,  41.641,
288, 10284,  746.0,  4.5530,  27.154,  4.6112, 34.2787,    27.1,  42.169,
288, 10284,  748.0,  4.5455,  27.156,  4.6039, 34.2806,    26.9,  41.449,
288, 10284,  750.0,  4.5375,  27.159,  4.5960, 34.2828,    26.8,  41.678,
288, 10284,  752.0,  4.5290,  27.161,  4.5877, 34.2850,    26.6,  41.784,
288, 10284,  754.0,  4.5205,  27.164,  4.5793, 34.2872,    26.4,  41.911,
288, 10284,  756.0,  4.5132,  27.166,  4.5721, 34.2890,    26.2,  41.736,
288, 10284,  758.0,  4.5057,  27.169,  4.5647, 34.2910,    26.1,  41.678,
288, 10284,  760.0,  4.4965,  27.172,  4.5556, 34.2937,    26.2,  41.181,
288, 10284,  762.0,  4.4865,  27.175,  4.5458, 34.2964,    26.3,  41.632,
288, 10284,  764.0,  4.4796,  27.177,  4.5389, 34.2984,    26.4,  41.610,
288, 10284,  766.0,  4.4733,  27.179,  4.5328, 34.3001,    26.4,  41.877,
288, 10284,  768.0,  4.4651,  27.182,  4.5248, 34.3025,    26.4,  41.918,
288, 10284,  770.0,  4.4571,  27.185,  4.5169, 34.3050,    26.4,  41.643,
288, 10284,  772.0,  4.4491,  27.188,  4.5090, 34.3075,    26.6,  42.181,
288, 10284,  774.0,  4.4437,  27.190,  4.5037, 34.3092,    26.8,  41.799,
288, 10284,  776.0,  4.4372,  27.192,  4.4973, 34.3115,    27.0,  41.702,
288, 10284,  778.0,  4.4290,  27.195,  4.4892, 34.3144,    27.1,  41.450,
288, 10284,  780.0,  4.4229,  27.198,  4.4833, 34.3166,    27.1,  41.596,
288, 10284,  782.0,  4.4164,  27.201,  4.4769, 34.3191,    27.1,  41.244,
288, 10284,  784.0,  4.4096,  27.203,  4.4702, 34.3218,    27.2,  41.668,
288, 10284,  786.0,  4.4014,  27.207,  4.4622, 34.3247,    27.1,  41.782,
288, 10284,  788.0,  4.3959,  27.209,  4.4569, 34.3270,    27.2,  41.979,
288, 10284,  790.0,  4.3879,  27.213,  4.4490, 34.3303,    27.1,  41.996,
288, 10284,  792.0,  4.3809,  27.215,  4.4421, 34.3330,    27.1,  42.168,
288, 10284,  794.0,  4.3743,  27.218,  4.4356, 34.3357,    27.1,  42.281,
288, 10284,  796.0,  4.3688,  27.221,  4.4303, 34.3380,    27.1,  42.219,
288, 10284,  798.0,  4.3647,  27.223,  4.4263, 34.3402,    27.1,  41.525,
288, 10284,  800.0,  4.3589,  27.226,  4.4206, 34.3429,    27.1,  41.803,
288, 10284,  802.0,  4.3540,  27.228,  4.4159, 34.3454,    27.1,  41.920,
288, 10284,  804.0,  4.3496,  27.230,  4.4116, 34.3475,    27.1,  41.502,
288, 10284,  806.0,  4.3460,  27.232,  4.4082, 34.3491,    27.3,  41.386,
288, 10284,  808.0,  4.3427,  27.234,  4.4050, 34.3506,    27.4,  42.096,
288, 10284,  810.0,  4.3403,  27.235,  4.4027, 34.3518,    27.4,  42.507,
288, 10284,  812.0,  4.3366,  27.237,  4.3992, 34.3538,    27.6,  43.056,
288, 10284,  814.0,  4.3330,  27.239,  4.3957, 34.3558,    27.7,  42.124,
288, 10284,  816.0,  4.3289,  27.241,  4.3917, 34.3578,    27.8,  42.046,
288, 10284,  818.0,  4.3260,  27.243,  4.3891, 34.3598,    28.0,  41.964,
288, 10284,  820.0,  4.3208,  27.245,  4.3840, 34.3621,    28.1,  42.754,
288, 10284,  822.0,  4.3156,  27.248,  4.3789, 34.3647,    28.2,  42.019,
288, 10284,  824.0,  4.3126,  27.250,  4.3761, 34.3674,    28.5,  41.531,
288, 10284,  826.0,  4.3092,  27.252,  4.3728, 34.3695,    28.7,  42.141,
288, 10284,  828.0,  4.3036,  27.255,  4.3673, 34.3725,    28.9,  42.091,
288, 10284,  830.0,  4.2990,  27.258,  4.3629, 34.3750,    28.9,  41.828,
288, 10284,  832.0,  4.2956,  27.260,  4.3597, 34.3769,    29.0,  42.043,
288, 10284,  834.0,  4.2920,  27.262,  4.3562, 34.3789,    29.2,  41.942,
288, 10284,  836.0,  4.2877,  27.264,  4.3520, 34.3813,    29.3,  42.217,
288, 10284,  838.0,  4.2837,  27.267,  4.3482, 34.3841,    29.4,  42.428,
288, 10284,  840.0,  4.2796,  27.270,  4.3443, 34.3874,    29.6,  42.260,
288, 10284,  842.0,  4.2766,  27.272,  4.3414, 34.3896,    29.8,  41.982,
288, 10284,  844.0,  4.2742,  27.273,  4.3391, 34.3909,    29.9,  42.354,
288, 10284,  846.0,  4.2713,  27.275,  4.3364, 34.3926,    30.2,  42.335,
288, 10284,  848.0,  4.2676,  27.277,  4.3328, 34.3947,    30.4,  42.159,
288, 10284,  850.0,  4.2642,  27.279,  4.3296, 34.3973,    30.7,  42.305,
288, 10284,  852.0,  4.2618,  27.281,  4.3273, 34.3994,    31.2,  41.757,
288, 10284,  854.0,  4.2589,  27.283,  4.3246, 34.4010,    31.4,  42.159,
288, 10284,  856.0,  4.2548,  27.284,  4.3207, 34.4025,    31.4,  42.299,
288, 10284,  858.0,  4.2507,  27.286,  4.3167, 34.4039,    31.6,  42.414,
288, 10284,  860.0,  4.2472,  27.287,  4.3133, 34.4053,    31.8,  41.886,
288, 10284,  862.0,  4.2436,  27.289,  4.3099, 34.4067,    31.9,  42.442,
288, 10284,  864.0,  4.2388,  27.291,  4.3052, 34.4084,    32.0,  42.328,
288, 10284,  866.0,  4.2345,  27.292,  4.3010, 34.4097,    32.0,  42.084,
288, 10284,  868.0,  4.2289,  27.294,  4.2956, 34.4111,    32.2,  42.011,
288, 10284,  870.0,  4.2224,  27.296,  4.2892, 34.4126,    32.4,  42.178,
288, 10284,  872.0,  4.2181,  27.297,  4.2850, 34.4139,    32.5,  42.485,
288, 10284,  874.0,  4.2145,  27.299,  4.2816, 34.4155,    32.5,  42.402,
288, 10284,  876.0,  4.2100,  27.300,  4.2772, 34.4168,    32.7,  42.087,
288, 10284,  878.0,  4.2050,  27.302,  4.2724, 34.4181,    33.0,  42.145,
288, 10284,  880.0,  4.2018,  27.303,  4.2693, 34.4194,    33.2,  42.426,
288, 10284,  882.0,  4.1981,  27.305,  4.2658, 34.4204,    33.4,  42.081,
288, 10284,  884.0,  4.1937,  27.306,  4.2615, 34.4217,    33.5,  42.348,
288, 10284,  886.0,  4.1881,  27.308,  4.2560, 34.4235,    33.9,  41.973,
288, 10284,  888.0,  4.1837,  27.310,  4.2518, 34.4251,    34.0,  41.890,
288, 10284,  890.0,  4.1776,  27.312,  4.2458, 34.4269,    34.2,  41.988,
288, 10284,  892.0,  4.1725,  27.313,  4.2408, 34.4281,    34.4,  42.411,
288, 10284,  894.0,  4.1681,  27.315,  4.2366, 34.4293,    34.5,  42.887,
288, 10284,  896.0,  4.1641,  27.316,  4.2328, 34.4305,    34.7,  42.299,
288, 10284,  898.0,  4.1601,  27.317,  4.2288, 34.4317,    34.8,  41.694,
288, 10284,  900.0,  4.1523,  27.320,  4.2211, 34.4335,    35.0,  42.058,
288, 10284,  902.0,  4.1455,  27.322,  4.2145, 34.4351,    35.1,  41.886,
288, 10284,  904.0,  4.1413,  27.323,  4.2104, 34.4360,    35.2,  42.115,
288, 10284,  906.0,  4.1331,  27.325,  4.2023, 34.4379,    35.4,  41.997,
288, 10284,  908.0,  4.1281,  27.326,  4.1975, 34.4387,    35.7,  42.514,
288, 10284,  910.0,  4.1203,  27.328,  4.1898, 34.4402,    35.9,  42.284,
288, 10284,  912.0,  4.1148,  27.330,  4.1844, 34.4411,    35.9,  42.093,
288, 10284,  914.0,  4.1099,  27.331,  4.1796, 34.4420,    36.0,  42.596,
288, 10284,  916.0,  4.1044,  27.332,  4.1743, 34.4429,    36.3,  42.036,
288, 10284,  918.0,  4.0989,  27.334,  4.1689, 34.4439,    36.5,  42.140,
288, 10284,  920.0,  4.0943,  27.335,  4.1645, 34.4447,    36.5,  42.425,
288, 10284,  922.0,  4.0907,  27.336,  4.1610, 34.4454,    36.5,  42.147,
288, 10284,  924.0,  4.0863,  27.337,  4.1568, 34.4462,    36.5,  42.148,
288, 10284,  926.0,  4.0823,  27.338,  4.1528, 34.4470,    36.7,  42.406,
288, 10284,  928.0,  4.0774,  27.339,  4.1481, 34.4479,    36.9,  41.809,
288, 10284,  930.0,  4.0724,  27.340,  4.1432, 34.4490,    37.0,  42.152,
288, 10284,  932.0,  4.0658,  27.342,  4.1367, 34.4502,    37.0,  42.623,
288, 10284,  934.0,  4.0606,  27.343,  4.1317, 34.4512,    37.3,  42.499,
288, 10284,  936.0,  4.0557,  27.345,  4.1269, 34.4522,    37.5,  42.242,
288, 10284,  938.0,  4.0493,  27.346,  4.1207, 34.4532,    37.6,  42.207,
288, 10284,  940.0,  4.0445,  27.347,  4.1159, 34.4540,    37.8,  42.466,
288, 10284,  942.0,  4.0393,  27.349,  4.1109, 34.4551,    37.9,  42.268,
288, 10284,  944.0,  4.0355,  27.350,  4.1072, 34.4559,    38.0,  41.906,
288, 10284,  946.0,  4.0312,  27.351,  4.1030, 34.4567,    38.1,  42.532,
288, 10284,  948.0,  4.0270,  27.352,  4.0990, 34.4575,    38.3,  42.311,
288, 10284,  950.0,  4.0213,  27.354,  4.0934, 34.4587,    38.5,  42.480,
288, 10284,  952.0,  4.0173,  27.355,  4.0896, 34.4595,    38.6,  42.068,
288, 10284,  954.0,  4.0117,  27.356,  4.0841, 34.4606,    38.6,  42.231,
288, 10284,  956.0,  4.0078,  27.357,  4.0803, 34.4615,    38.6,  43.046,
288, 10284,  958.0,  4.0024,  27.358,  4.0751, 34.4625,    38.6,  42.566,
288, 10284,  960.0,  3.9976,  27.360,  4.0705, 34.4633,    38.6,  42.275,
288, 10284,  962.0,  3.9917,  27.361,  4.0646, 34.4644,    38.8,  42.146,
288, 10284,  964.0,  3.9848,  27.363,  4.0578, 34.4658,    38.9,  42.371,
288, 10284,  966.0,  3.9789,  27.364,  4.0521, 34.4667,    39.0,  42.494,
288, 10284,  968.0,  3.9724,  27.366,  4.0457, 34.4677,    39.2,  41.881,
288, 10284,  970.0,  3.9671,  27.367,  4.0405, 34.4687,    39.5,  42.866,
288, 10284,  972.0,  3.9616,  27.368,  4.0351, 34.4698,    39.6,  42.461,
288, 10284,  974.0,  3.9525,  27.370,  4.0262, 34.4712,    39.8,  42.191,
288, 10284,  976.0,  3.9469,  27.372,  4.0207, 34.4717,    40.0,  42.321,
288, 10284,  978.0,  3.9375,  27.374,  4.0114, 34.4732,    40.2,  42.781,
288, 10284,  980.0,  3.9280,  27.376,  4.0020, 34.4745,    40.4,  42.426,
288, 10284,  982.0,  3.9199,  27.377,  3.9940, 34.4754,    40.6,  42.462,
288, 10284,  984.0,  3.9143,  27.379,  3.9885, 34.4764,    40.7,  42.187,
288, 10284,  986.0,  3.9078,  27.380,  3.9821, 34.4771,    40.8,  42.353,
288, 10284,  988.0,  3.9039,  27.381,  3.9784, 34.4776,    41.0,  42.332,
288, 10284,  990.0,  3.8969,  27.382,  3.9714, 34.4786,    41.1,  42.470,
288, 10284,  992.0,  3.8898,  27.383,  3.9645, 34.4793,    41.2,  42.411,
288, 10284,  994.0,  3.8825,  27.385,  3.9573, 34.4801,    41.4,  42.672,
288, 10284,  996.0,  3.8775,  27.386,  3.9524, 34.4807,    41.6,  42.222,
288, 10284,  998.0,  3.8726,  27.387,  3.9476, 34.4812,    41.9,  42.255,
288, 10284, 1000.0,  3.8658,  27.388,  3.9410, 34.4820,    42.1,  42.302,
288, 10284, 1002.0,  3.8608,  27.389,  3.9361, 34.4824,    42.3,  42.092,
288, 10284, 1004.0,  3.8550,  27.390,  3.9304, 34.4831,    42.4,  41.991,
288, 10284, 1006.0,  3.8506,  27.391,  3.9262, 34.4837,    42.5,  42.259,
288, 10284, 1008.0,  3.8444,  27.392,  3.9201, 34.4845,    42.7,  42.682,
288, 10284, 1010.0,  3.8379,  27.394,  3.9137, 34.4855,    42.9,  42.306,
288, 10284, 1012.0,  3.8321,  27.395,  3.9080, 34.4862,    42.9,  42.115,
288, 10284, 1014.0,  3.8277,  27.396,  3.9037, 34.4866,    43.1,  42.412,
288, 10284, 1016.0,  3.8202,  27.397,  3.8963, 34.4875,    43.2,  42.541,
288, 10284, 1018.0,  3.8133,  27.398,  3.8896, 34.4881,    43.3,  42.433,
288, 10284, 1020.0,  3.8073,  27.399,  3.8837, 34.4888,    43.3,  42.586,
288, 10284, 1022.0,  3.8030,  27.400,  3.8795, 34.4893,    43.2,  42.241,
288, 10284, 1024.0,  3.7929,  27.401,  3.8695, 34.4895,    43.3,  42.623,
288, 10284, 1026.0,  3.8179,  27.396,  3.8948, 34.4855,    43.5,  -9.000,
288, 10284, 1028.0,  3.8118,  27.396,  3.8889, 34.4858,    43.5,  -9.000,
288, 10284, 1030.0,  3.8026,  27.398,  3.8797, 34.4865,    43.8,  -9.000,
288, 10284, 1032.0,  3.7973,  27.399,  3.8746, 34.4869,    43.9,  -9.000,
288, 10284, 1034.0,  3.7925,  27.399,  3.8700, 34.4870,    44.0,  -9.000,
288, 10284, 1036.0,  3.7901,  27.400,  3.8676, 34.4874,    44.2,  -9.000,
288, 10284, 1038.0,  3.7831,  27.402,  3.8608, 34.4886,    44.5,  -9.000,
288, 10284, 1040.0,  3.7778,  27.402,  3.8556, 34.4890,    44.7,  -9.000,
288, 10284, 1042.0,  3.7715,  27.404,  3.8495, 34.4894,    44.8,  -9.000,
288, 10284, 1044.0,  3.7656,  27.404,  3.8437, 34.4897,    44.8,  -9.000,
288, 10284, 1046.0,  3.7614,  27.405,  3.8396, 34.4900,    44.9,  -9.000,
288, 10284, 1048.0,  3.7520,  27.407,  3.8303, 34.4908,    45.1,  -9.000,
288, 10284, 1050.0,  3.7339,  27.410,  3.8122, 34.4925,    45.2,  -9.000,
288, 10284, 1052.0,  3.7274,  27.411,  3.8058, 34.4930,    45.3,  -9.000,
288, 10284, 1054.0,  3.7245,  27.411,  3.8030, 34.4933,    45.6,  -9.000,
288, 10284, 1056.0,  3.7188,  27.413,  3.7975, 34.4948,    45.9,  -9.000,
288, 10284, 1058.0,  3.7168,  27.414,  3.7956, 34.4958,    45.9,  -9.000,
288, 10284, 1060.0,  3.7148,  27.415,  3.7938, 34.4963,    45.9,  -9.000,
288, 10284, 1062.0,  3.7082,  27.416,  3.7873, 34.4977,    45.7,  -9.000,
288, 10284, 1064.0,  3.7033,  27.417,  3.7825, 34.4982,    45.8,  -9.000,
288, 10284, 1066.0,  3.6968,  27.419,  3.7761, 34.4990,    45.8,  -9.000,
288, 10284, 1068.0,  3.6935,  27.419,  3.7730, 34.4991,    45.8,  -9.000,
288, 10284, 1070.0,  3.6910,  27.419,  3.7706, 34.4993,    45.8,  -9.000,
288, 10284, 1072.0,  3.6842,  27.421,  3.7639, 34.5001,    45.9,  -9.000,
288, 10284, 1074.0,  3.6795,  27.422,  3.7593, 34.5005,    46.0,  -9.000,
288, 10284, 1076.0,  3.6765,  27.422,  3.7565, 34.5009,    46.0,  -9.000,
288, 10284, 1078.0,  3.6753,  27.422,  3.7554, 34.5010,    45.9,  -9.000,
288, 10284, 1080.0,  3.6725,  27.423,  3.7528, 34.5014,    45.8,  -9.000,
288, 10284, 1082.0,  3.6691,  27.424,  3.7496, 34.5019,    45.8,  -9.000,
288, 10284, 1084.0,  3.6681,  27.424,  3.7488, 34.5019,    45.9,  -9.000,
288, 10284, 1086.0,  3.6619,  27.425,  3.7426, 34.5024,    46.0,  -9.000,
288, 10284, 1088.0,  3.6541,  27.426,  3.7349, 34.5032,    46.0,  -9.000,
288, 10284, 1090.0,  3.6499,  27.427,  3.7309, 34.5034,    46.1,  -9.000,
288, 10284, 1092.0,  3.6483,  27.427,  3.7294, 34.5035,    46.3,  -9.000,
288, 10284, 1094.0,  3.6422,  27.428,  3.7234, 34.5040,    46.5,  -9.000,
288, 10284, 1096.0,  3.6354,  27.429,  3.7168, 34.5047,    46.5,  -9.000,
288, 10284, 1098.0,  3.6277,  27.430,  3.7092, 34.5054,    46.8,  -9.000,
288, 10284, 1100.0,  3.6261,  27.431,  3.7077, 34.5053,    46.9,  -9.000,
288, 10284, 1102.0,  3.6236,  27.431,  3.7053, 34.5057,    47.0,  -9.000,
288, 10284, 1104.0,  3.6189,  27.432,  3.7008, 34.5061,    47.2,  -9.000,
288, 10284, 1106.0,  3.6152,  27.433,  3.6971, 34.5063,    47.3,  -9.000,
288, 10284, 1108.0,  3.6100,  27.433,  3.6921, 34.5067,    47.4,  -9.000,
288, 10284, 1110.0,  3.6023,  27.435,  3.6845, 34.5073,    47.5,  -9.000,
288, 10284, 1112.0,  3.6004,  27.435,  3.6827, 34.5074,    47.5,  -9.000,
288, 10284, 1114.0,  3.5944,  27.436,  3.6769, 34.5078,    47.7,  -9.000,
288, 10284, 1116.0,  3.5907,  27.436,  3.6734, 34.5082,    47.9,  -9.000,
288, 10284, 1118.0,  3.5782,  27.439,  3.6609, 34.5095,    48.0,  -9.000,
288, 10284, 1120.0,  3.5726,  27.439,  3.6554, 34.5097,    48.2,  -9.000,
288, 10284, 1122.0,  3.5736,  27.439,  3.6566, 34.5095,    48.5,  -9.000,
288, 10284, 1124.0,  3.5630,  27.441,  3.6461, 34.5107,    49.0,  -9.000,
288, 10284, 1126.0,  3.5541,  27.443,  3.6372, 34.5115,    49.1,  -9.000,
288, 10284, 1128.0,  3.5431,  27.445,  3.6263, 34.5127,    49.2,  -9.000,
288, 10284, 1130.0,  3.5369,  27.446,  3.6203, 34.5134,    49.4,  -9.000,
288, 10284, 1132.0,  3.5337,  27.446,  3.6172, 34.5132,    49.7,  -9.000,
288, 10284, 1134.0,  3.5263,  27.448,  3.6098, 34.5143,    50.4,  -9.000,
288, 10284, 1136.0,  3.5208,  27.449,  3.6045, 34.5149,    50.6,  -9.000,
288, 10284, 1138.0,  3.5106,  27.451,  3.5943, 34.5160,    50.6,  -9.000,
288, 10284, 1140.0,  3.5047,  27.451,  3.5886, 34.5164,    50.7,  -9.000,
288, 10284, 1142.0,  3.5015,  27.452,  3.5855, 34.5164,    50.9,  -9.000,
288, 10284, 1144.0,  3.4977,  27.452,  3.5818, 34.5167,    51.1,  -9.000,
288, 10284, 1146.0,  3.4901,  27.454,  3.5743, 34.5176,    51.3,  -9.000,
288, 10284, 1148.0,  3.4838,  27.455,  3.5682, 34.5181,    51.3,  -9.000,
288, 10284, 1150.0,  3.4794,  27.456,  3.5639, 34.5184,    51.2,  -9.000,
